Date,Team,Total_Wins,Total_Losses,Home_Wins,Home_Losses,Away_Wins,Away_Losses
2016-04-21,Marlins,5,9,2,7,3,2
2016-04-21,Mets,7,7,2,4,5,3
2016-04-21,Nationals,11,4,5,1,6,3
2016-04-21,Orioles,10,4,7,1,3,3
2016-04-21,Padres,6,9,3,5,3,4
2016-04-21,Phillies,7,9,5,5,2,4
2016-04-21,Pirates,8,8,5,3,3,5
2016-04-21,Rangers,10,6,6,3,4,3
2016-04-21,Rays,7,8,5,5,2,3
2016-04-21,Red Sox,7,8,4,6,3,2
2016-04-21,Reds,8,8,7,3,1,5
2016-04-21,Rockies,8,7,3,3,5,4
2016-04-21,Royals,10,5,6,2,4,3
2016-04-21,Tigers,8,6,2,2,6,4
2016-04-21,Twins,5,11,4,4,1,7
2016-04-21,White Sox,10,6,3,3,7,3
2016-04-21,Yankees,5,9,3,6,2,3
2016-04-22,Angels,7,10,2,5,5,5
2016-04-22,Astros,5,12,3,5,2,7
2016-04-22,Athletics,10,7,3,7,7,0
2016-04-22,Blue Jays,8,10,3,4,5,6
2016-04-22,Braves,4,12,1,8,3,4
2016-04-22,Brewers,7,10,4,5,3,5
2016-04-22,Cardinals,8,8,5,4,3,4
2016-04-22,Cubs,13,4,4,2,9,2
2016-04-22,Diamondbacks,8,9,2,6,6,3
2016-04-22,Dodgers,10,7,4,2,6,5
2016-04-22,Giants,8,10,4,5,4,5
2016-04-22,Indians,7,7,3,5,4,2
2016-04-22,Mariners,8,8,1,5,7,3
2016-04-22,Marlins,5,10,2,7,3,3
2016-04-22,Mets,8,7,2,4,6,3
2016-04-22,Nationals,12,4,6,1,6,3
2016-04-22,Orioles,10,5,7,1,3,4
2016-04-22,Padres,7,9,4,5,3,4
2016-04-22,Phillies,8,9,5,5,3,4
2016-04-22,Pirates,9,8,5,3,4,5
2016-04-22,Rangers,10,7,6,3,4,4
2016-04-22,Rays,7,9,5,5,2,4
2016-04-22,Red Sox,8,8,4,6,4,2
2016-04-22,Reds,8,9,7,4,1,5
2016-04-22,Rockies,9,7,4,3,5,4
2016-04-22,Royals,11,5,7,2,4,3
2016-04-22,Tigers,8,7,2,3,6,4
2016-04-22,Twins,5,12,4,4,1,8
2016-04-22,White Sox,11,6,4,3,7,3
2016-04-22,Yankees,6,9,4,6,2,3
2016-04-23,Angels,8,10,3,5,5,5
2016-04-23,Astros,6,12,4,5,2,7
2016-04-23,Athletics,10,8,3,7,7,1
2016-04-23,Blue Jays,9,10,4,4,5,6
2016-04-23,Braves,4,13,1,9,3,4
2016-04-23,Brewers,7,11,4,6,3,5
2016-04-23,Cardinals,9,8,5,4,4,4
2016-04-23,Cubs,13,5,4,2,9,3
2016-04-23,Diamondbacks,9,9,3,6,6,3
2016-04-23,Dodgers,11,7,4,2,7,5
2016-04-23,Giants,9,10,5,5,4,5
2016-04-23,Indians,8,7,3,5,5,2
2016-04-23,Mariners,8,9,1,5,7,4
2016-04-23,Marlins,5,11,2,7,3,4
2016-04-23,Mets,9,7,2,4,7,3
2016-04-23,Nationals,13,4,7,1,6,3
2016-04-23,Orioles,11,5,7,1,4,4
2016-04-23,Padres,7,10,4,6,3,4
2016-04-23,Phillies,9,9,5,5,4,4
2016-04-23,Pirates,9,9,5,3,4,6
2016-04-23,Rangers,10,8,6,3,4,5
2016-04-23,Rays,7,10,5,5,2,5
2016-04-23,Red Sox,8,9,4,6,4,3
2016-04-23,Reds,9,9,8,4,1,5
2016-04-23,Rockies,9,8,4,4,5,4
2016-04-23,Royals,11,6,7,3,4,3
2016-04-23,Tigers,8,8,2,4,6,4
2016-04-23,Twins,5,13,4,4,1,9
2016-04-23,White Sox,12,6,5,3,7,3
2016-04-23,Yankees,7,9,5,6,2,3
2016-04-24,Angels,8,11,3,6,5,5
2016-04-24,Astros,6,13,4,6,2,7
2016-04-24,Athletics,10,9,3,7,7,2
2016-04-24,Blue Jays,10,10,5,4,5,6
2016-04-24,Braves,4,14,1,10,3,4
2016-04-24,Brewers,8,11,5,6,3,5
2016-04-24,Cardinals,10,8,5,4,5,4
2016-04-24,Cubs,14,5,4,2,10,3
2016-04-24,Diamondbacks,9,10,3,7,6,3
2016-04-24,Dodgers,12,7,4,2,8,5
2016-04-24,Giants,9,11,5,6,4,5
2016-04-24,Indians,9,7,3,5,6,2
2016-04-24,Mariners,9,9,1,5,8,4
2016-04-24,Marlins,6,11,2,7,4,4
2016-04-24,Mets,10,7,2,4,8,3
2016-04-24,Nationals,14,4,8,1,6,3
2016-04-24,Orioles,11,6,7,1,4,5
2016-04-24,Padres,7,11,4,7,3,4
2016-04-24,Phillies,9,10,5,5,4,5
2016-04-24,Pirates,10,9,5,3,5,6
2016-04-24,Rangers,10,9,6,3,4,6
2016-04-24,Rays,8,10,5,5,3,5
2016-04-24,Red Sox,9,9,4,6,5,3
2016-04-24,Reds,9,10,8,5,1,5
2016-04-24,Rockies,9,9,4,5,5,4
2016-04-24,Royals,12,6,8,3,4,3
2016-04-24,Tigers,8,9,2,5,6,4
2016-04-24,Twins,5,14,4,4,1,10
2016-04-24,White Sox,13,6,6,3,7,3
2016-04-24,Yankees,7,10,5,7,2,3
2016-04-25,Angels,9,11,4,6,5,5
2016-04-25,Astros,6,14,4,6,2,8
2016-04-25,Athletics,10,10,3,7,7,3
2016-04-25,Blue Jays,10,11,5,5,5,6
2016-04-25,Braves,4,15,1,11,3,4
2016-04-25,Brewers,8,11,5,6,3,5
2016-04-25,Cardinals,10,9,5,4,5,5
2016-04-25,Cubs,14,5,4,2,10,3
2016-04-25,Diamondbacks,10,10,4,7,6,3
2016-04-25,Dodgers,12,8,4,3,8,5
2016-04-25,Giants,10,11,6,6,4,5
2016-04-25,Indians,9,8,3,5,6,3
2016-04-25,Mariners,10,9,2,5,8,4
2016-04-25,Marlins,7,11,2,7,5,4
2016-04-25,Mets,11,7,3,4,8,3
2016-04-25,Nationals,14,4,8,1,6,3
2016-04-25,Orioles,11,7,7,1,4,6
2016-04-25,Padres,7,12,4,7,3,5
2016-04-25,Phillies,9,10,5,5,4,5
2016-04-25,Pirates,11,9,5,3,6,6
2016-04-25,Rangers,10,10,6,4,4,6
2016-04-25,Rays,9,10,6,5,3,5
2016-04-25,Red Sox,10,9,4,6,6,3
2016-04-25,Reds,9,11,8,5,1,6
2016-04-25,Rockies,9,10,4,6,5,4
2016-04-25,Royals,12,7,8,3,4,4
2016-04-25,Tigers,9,9,3,5,6,4
2016-04-25,Twins,6,14,5,4,1,10
2016-04-25,White Sox,14,6,6,3,8,3
2016-04-25,Yankees,8,10,5,7,3,3
2016-04-26,Angels,10,11,5,6,5,5
2016-04-26,Astros,6,15,4,6,2,9
2016-04-26,Athletics,11,10,3,7,8,3
2016-04-26,Blue Jays,10,12,5,6,5,6
2016-04-26,Braves,4,16,1,12,3,4
2016-04-26,Brewers,8,12,5,6,3,6
2016-04-26,Cardinals,11,9,5,4,6,5
2016-04-26,Cubs,15,5,5,2,10,3
2016-04-26,Diamondbacks,10,11,4,8,6,3
2016-04-26,Dodgers,12,9,4,4,8,5
2016-04-26,Giants,11,11,7,6,4,5
2016-04-26,Indians,9,9,3,5,6,4
2016-04-26,Mariners,11,9,3,5,8,4
2016-04-26,Marlins,8,11,2,7,6,4
2016-04-26,Mets,12,7,4,4,8,3
2016-04-26,Nationals,14,5,8,2,6,3
2016-04-26,Orioles,11,8,7,1,4,7
2016-04-26,Padres,7,13,4,7,3,6
2016-04-26,Phillies,10,10,5,5,5,5
2016-04-26,Pirates,12,9,5,3,7,6
2016-04-26,Rangers,11,10,7,4,4,6
2016-04-26,Rays,10,10,7,5,3,5
2016-04-26,Red Sox,11,9,4,6,7,3
2016-04-26,Reds,9,12,8,5,1,7
2016-04-26,Rockies,9,11,4,7,5,4
2016-04-26,Royals,12,8,8,3,4,5
2016-04-26,Tigers,9,10,3,6,6,4
2016-04-26,Twins,7,14,6,4,1,10
2016-04-26,White Sox,15,6,6,3,9,3
2016-04-26,Yankees,8,11,5,7,3,4
2016-04-27,Angels,11,11,6,6,5,5
2016-04-27,Astros,7,15,4,6,3,9
2016-04-27,Athletics,11,11,3,7,8,4
2016-04-27,Blue Jays,10,13,5,7,5,6
2016-04-27,Braves,4,17,1,12,3,5
2016-04-27,Brewers,8,12,5,6,3,6
2016-04-27,Cardinals,12,9,5,4,7,5
2016-04-27,Cubs,15,5,5,2,10,3
2016-04-27,Diamondbacks,10,12,4,9,6,3
2016-04-27,Dodgers,12,10,4,5,8,5
2016-04-27,Giants,12,11,8,6,4,5
2016-04-27,Indians,10,9,3,5,7,4
2016-04-27,Mariners,11,10,3,6,8,4
2016-04-27,Marlins,9,11,2,7,7,4
2016-04-27,Mets,13,7,5,4,8,3
2016-04-27,Nationals,14,6,8,3,6,3
2016-04-27,Orioles,12,8,7,1,5,7
2016-04-27,Padres,7,14,4,7,3,7
2016-04-27,Phillies,11,10,5,5,6,5
2016-04-27,Pirates,13,9,5,3,8,6
2016-04-27,Rangers,12,10,8,4,4,6
2016-04-27,Rays,10,11,7,6,3,5
2016-04-27,Red Sox,12,9,5,6,7,3
2016-04-27,Reds,9,13,8,5,1,8
2016-04-27,Rockies,9,12,4,8,5,4
2016-04-27,Royals,12,9,8,3,4,6
2016-04-27,Tigers,10,10,4,6,6,4
2016-04-27,Twins,7,15,6,5,1,10
2016-04-27,White Sox,16,6,6,3,10,3
2016-04-27,Yankees,8,12,5,7,3,5
2016-04-28,Angels,11,11,6,6,5,5
2016-04-28,Astros,7,15,4,6,3,9
2016-04-28,Athletics,11,12,3,7,8,5
2016-04-28,Blue Jays,10,13,5,7,5,6
2016-04-28,Braves,5,17,1,12,4,5
2016-04-28,Brewers,8,13,5,6,3,7
2016-04-28,Cardinals,12,10,5,4,7,6
2016-04-28,Cubs,16,5,6,2,10,3
2016-04-28,Diamondbacks,11,12,5,9,6,3
2016-04-28,Dodgers,12,11,4,6,8,5
2016-04-28,Giants,12,11,8,6,4,5
2016-04-28,Indians,10,9,3,5,7,4
2016-04-28,Mariners,11,10,3,6,8,4
2016-04-28,Marlins,10,11,2,7,8,4
2016-04-28,Mets,13,7,5,4,8,3
2016-04-28,Nationals,14,7,8,4,6,3
2016-04-28,Orioles,13,8,8,1,5,7
2016-04-28,Padres,7,14,4,7,3,7
2016-04-28,Phillies,12,10,5,5,7,5
2016-04-28,Pirates,13,9,5,3,8,6
2016-04-28,Rangers,12,10,8,4,4,6
2016-04-28,Rays,10,11,7,6,3,5
2016-04-28,Red Sox,12,10,5,7,7,3
2016-04-28,Reds,9,13,8,5,1,8
2016-04-28,Rockies,9,12,4,8,5,4
2016-04-28,Royals,12,9,8,3,4,6
2016-04-28,Tigers,11,10,5,6,6,4
2016-04-28,Twins,7,15,6,5,1,10
2016-04-28,White Sox,16,7,6,3,10,4
2016-04-28,Yankees,8,12,5,7,3,5
2016-04-29,Angels,11,12,6,6,5,6
2016-04-29,Astros,7,16,4,6,3,10
2016-04-29,Athletics,12,12,4,7,8,5
2016-04-29,Blue Jays,11,13,5,7,6,6
2016-04-29,Braves,5,18,1,12,4,6
2016-04-29,Brewers,8,14,5,7,3,7
2016-04-29,Cardinals,12,11,5,5,7,6
2016-04-29,Cubs,17,5,7,2,10,3
2016-04-29,Diamondbacks,11,13,5,10,6,3
2016-04-29,Dodgers,12,12,4,7,8,5
2016-04-29,Giants,12,12,8,6,4,6
2016-04-29,Indians,10,10,3,5,7,5
2016-04-29,Mariners,12,10,4,6,8,4
2016-04-29,Marlins,11,11,2,7,9,4
2016-04-29,Mets,14,7,6,4,8,3
2016-04-29,Nationals,15,7,8,4,7,3
2016-04-29,Orioles,14,8,9,1,5,7
2016-04-29,Padres,8,14,4,7,4,7
2016-04-29,Phillies,13,10,6,5,7,5
2016-04-29,Pirates,14,9,6,3,8,6
2016-04-29,Rangers,13,10,9,4,4,6
2016-04-29,Rays,10,12,7,7,3,5
2016-04-29,Red Sox,13,10,6,7,7,3
2016-04-29,Reds,9,14,8,5,1,9
2016-04-29,Rockies,10,12,4,8,6,4
2016-04-29,Royals,12,10,8,3,4,7
2016-04-29,Tigers,12,10,5,6,7,4
2016-04-29,Twins,7,16,6,6,1,10
2016-04-29,White Sox,16,8,6,3,10,5
2016-04-29,Yankees,8,13,5,7,3,6
2016-04-30,Angels,11,13,6,6,5,7
2016-04-30,Astros,7,17,4,6,3,11
2016-04-30,Athletics,13,12,5,7,8,5
2016-04-30,Blue Jays,11,14,5,7,6,7
2016-04-30,Braves,5,18,1,12,4,6
2016-04-30,Brewers,8,15,5,8,3,7
2016-04-30,Cardinals,12,12,5,6,7,6
2016-04-30,Cubs,17,5,7,2,10,3
2016-04-30,Diamondbacks,11,14,5,11,6,3
2016-04-30,Dodgers,12,13,4,8,8,5
2016-04-30,Giants,12,13,8,6,4,7
2016-04-30,Indians,10,11,3,5,7,6
2016-04-30,Mariners,13,10,5,6,8,4
2016-04-30,Marlins,12,11,2,7,10,4
2016-04-30,Mets,15,7,7,4,8,3
2016-04-30,Nationals,16,7,8,4,8,3
2016-04-30,Orioles,14,9,9,2,5,7
2016-04-30,Padres,9,14,4,7,5,7
2016-04-30,Phillies,14,10,7,5,7,5
2016-04-30,Pirates,15,9,7,3,8,6
2016-04-30,Rangers,14,10,10,4,4,6
2016-04-30,Rays,11,12,8,7,3,5
2016-04-30,Red Sox,14,10,7,7,7,3
2016-04-30,Reds,9,15,8,5,1,10
2016-04-30,Rockies,11,12,4,8,7,4
2016-04-30,Royals,12,11,8,3,4,8
2016-04-30,Tigers,13,10,5,6,8,4
2016-04-30,Twins,7,17,6,7,1,10
2016-04-30,White Sox,17,8,6,3,11,5
2016-04-30,Yankees,8,14,5,7,3,7
2016-05-01,Angels,12,13,6,6,6,7
2016-05-01,Astros,8,17,4,6,4,11
2016-05-01,Athletics,13,13,5,8,8,5
2016-05-01,Blue Jays,12,14,5,7,7,7
2016-05-01,Braves,6,18,1,12,5,6
2016-05-01,Brewers,9,15,6,8,3,7
2016-05-01,Cardinals,12,13,5,7,7,6
2016-05-01,Cubs,17,6,7,3,10,3
2016-05-01,Diamondbacks,11,15,5,12,6,3
2016-05-01,Dodgers,13,13,5,8,8,5
2016-05-01,Giants,13,13,8,6,5,7
2016-05-01,Indians,10,12,3,5,7,7
2016-05-01,Mariners,13,11,5,7,8,4
2016-05-01,Marlins,12,12,2,7,10,5
2016-05-01,Mets,15,8,7,5,8,3
2016-05-01,Nationals,17,7,8,4,9,3
2016-05-01,Orioles,14,10,9,3,5,7
2016-05-01,Padres,9,15,4,7,5,8
2016-05-01,Phillies,15,10,8,5,7,5
2016-05-01,Pirates,15,10,7,4,8,6
2016-05-01,Rangers,14,11,10,5,4,6
2016-05-01,Rays,11,13,8,8,3,5
2016-05-01,Red Sox,15,10,8,7,7,3
2016-05-01,Reds,10,15,8,5,2,10
2016-05-01,Rockies,12,12,4,8,8,4
2016-05-01,Royals,13,11,8,3,5,8
2016-05-01,Tigers,14,10,5,6,9,4
2016-05-01,Twins,7,18,6,8,1,10
2016-05-01,White Sox,18,8,6,3,12,5
2016-05-01,Yankees,8,15,5,7,3,8
2016-05-02,Angels,12,14,6,6,6,8
2016-05-02,Astros,8,18,4,7,4,11
2016-05-02,Athletics,13,14,5,9,8,5
2016-05-02,Blue Jays,12,15,5,8,7,7
2016-05-02,Braves,6,19,1,12,5,7
2016-05-02,Brewers,10,15,7,8,3,7
2016-05-02,Cardinals,13,13,6,7,7,6
2016-05-02,Cubs,18,6,7,3,11,3
2016-05-02,Diamondbacks,11,15,5,12,6,3
2016-05-02,Dodgers,13,13,5,8,8,5
2016-05-02,Giants,14,13,8,6,6,7
2016-05-02,Indians,10,12,3,5,7,7
2016-05-02,Mariners,14,11,5,7,9,4
2016-05-02,Marlins,12,12,2,7,10,5
2016-05-02,Mets,16,8,8,5,8,3
2016-05-02,Nationals,18,7,8,4,10,3
2016-05-02,Orioles,14,10,9,3,5,7
2016-05-02,Padres,10,15,5,7,5,8
2016-05-02,Phillies,15,11,8,5,7,6
2016-05-02,Pirates,15,11,7,5,8,6
2016-05-02,Rangers,15,11,10,5,5,6
2016-05-02,Rays,11,13,8,8,3,5
2016-05-02,Red Sox,15,10,8,7,7,3
2016-05-02,Reds,10,16,8,6,2,10
2016-05-02,Rockies,12,13,4,8,8,5
2016-05-02,Royals,13,12,8,4,5,8
2016-05-02,Tigers,14,10,5,6,9,4
2016-05-02,Twins,8,18,6,8,2,10
2016-05-02,White Sox,18,8,6,3,12,5
2016-05-02,Yankees,8,15,5,7,3,8
2016-05-03,Angels,12,15,6,6,6,9
2016-05-03,Astros,9,18,5,7,4,11
2016-05-03,Athletics,13,15,5,10,8,5
2016-05-03,Blue Jays,13,15,6,8,7,7
2016-05-03,Braves,7,19,1,12,6,7
2016-05-03,Brewers,11,15,8,8,3,7
2016-05-03,Cardinals,13,14,6,8,7,6
2016-05-03,Cubs,19,6,7,3,12,3
2016-05-03,Diamondbacks,11,16,5,12,6,4
2016-05-03,Dodgers,14,13,5,8,9,5
2016-05-03,Giants,15,13,8,6,7,7
2016-05-03,Indians,11,12,4,5,7,7
2016-05-03,Mariners,15,11,5,7,10,4
2016-05-03,Marlins,13,12,3,7,10,5
2016-05-03,Mets,16,9,8,6,8,3
2016-05-03,Nationals,18,8,8,4,10,4
2016-05-03,Orioles,15,10,10,3,5,7
2016-05-03,Padres,11,15,6,7,5,8
2016-05-03,Phillies,16,11,8,5,8,6
2016-05-03,Pirates,15,12,7,6,8,6
2016-05-03,Rangers,15,12,10,5,5,7
2016-05-03,Rays,11,14,8,9,3,5
2016-05-03,Red Sox,15,11,8,7,7,4
2016-05-03,Reds,10,17,8,7,2,10
2016-05-03,Rockies,12,14,4,8,8,6
2016-05-03,Royals,14,12,9,4,5,8
2016-05-03,Tigers,14,11,5,6,9,5
2016-05-03,Twins,8,19,6,8,2,11
2016-05-03,White Sox,19,8,7,3,12,5
2016-05-03,Yankees,8,16,5,7,3,9
2016-05-04,Angels,13,15,6,6,7,9
2016-05-04,Astros,10,18,6,7,4,11
2016-05-04,Athletics,13,16,5,11,8,5
2016-05-04,Blue Jays,14,15,7,8,7,7
2016-05-04,Braves,7,20,1,12,6,8
2016-05-04,Brewers,11,16,8,9,3,7
2016-05-04,Cardinals,14,14,7,8,7,6
2016-05-04,Cubs,20,6,7,3,13,3
2016-05-04,Diamondbacks,11,17,5,12,6,5
2016-05-04,Dodgers,14,14,5,8,9,6
2016-05-04,Giants,15,14,8,6,7,8
2016-05-04,Indians,12,12,5,5,7,7
2016-05-04,Mariners,16,11,5,7,11,4
2016-05-04,Marlins,14,12,4,7,10,5
2016-05-04,Mets,17,9,9,6,8,3
2016-05-04,Nationals,19,8,8,4,11,4
2016-05-04,Orioles,15,11,10,4,5,7
2016-05-04,Padres,11,16,6,8,5,8
2016-05-04,Phillies,16,12,8,5,8,7
2016-05-04,Pirates,15,13,7,7,8,6
2016-05-04,Rangers,15,13,10,5,5,8
2016-05-04,Rays,12,14,9,9,3,5
2016-05-04,Red Sox,16,11,8,7,8,4
2016-05-04,Reds,11,17,9,7,2,10
2016-05-04,Rockies,13,14,4,8,9,6
2016-05-04,Royals,14,13,9,5,5,8
2016-05-04,Tigers,14,12,5,6,9,6
2016-05-04,Twins,8,20,6,8,2,12
2016-05-04,White Sox,19,9,7,4,12,5
2016-05-04,Yankees,9,16,5,7,4,9
2016-05-05,Angels,13,15,6,6,7,9
2016-05-05,Astros,10,19,6,8,4,11
2016-05-05,Athletics,13,16,5,11,8,5
2016-05-05,Blue Jays,15,15,8,8,7,7
2016-05-05,Braves,7,20,1,12,6,8
2016-05-05,Brewers,11,17,8,9,3,8
2016-05-05,Cardinals,15,14,8,8,7,6
2016-05-05,Cubs,21,6,8,3,13,3
2016-05-05,Diamondbacks,11,18,5,12,6,6
2016-05-05,Dodgers,14,14,5,8,9,6
2016-05-05,Giants,15,15,8,7,7,8
2016-05-05,Indians,13,12,6,5,7,7
2016-05-05,Mariners,17,11,5,7,12,4
2016-05-05,Marlins,15,12,5,7,10,5
2016-05-05,Mets,17,10,9,6,8,4
2016-05-05,Nationals,19,9,8,4,11,5
2016-05-05,Orioles,16,11,11,4,5,7
2016-05-05,Padres,12,16,7,8,5,8
2016-05-05,Phillies,16,13,8,5,8,8
2016-05-05,Pirates,15,13,7,7,8,6
2016-05-05,Rangers,15,14,10,5,5,9
2016-05-05,Rays,12,14,9,9,3,5
2016-05-05,Red Sox,17,11,8,7,9,4
2016-05-05,Reds,12,17,10,7,2,10
2016-05-05,Rockies,14,14,4,8,10,6
2016-05-05,Royals,14,13,9,5,5,8
2016-05-05,Tigers,14,13,5,6,9,7
2016-05-05,Twins,8,20,6,8,2,12
2016-05-05,White Sox,19,10,7,5,12,5
2016-05-05,Yankees,9,17,5,7,4,10
2016-05-06,Angels,13,16,6,7,7,9
2016-05-06,Astros,11,19,7,8,4,11
2016-05-06,Athletics,13,16,5,11,8,5
2016-05-06,Blue Jays,16,15,9,8,7,7
2016-05-06,Braves,7,21,1,13,6,8
2016-05-06,Brewers,11,18,8,9,3,9
2016-05-06,Cardinals,15,15,8,9,7,6
2016-05-06,Cubs,22,6,9,3,13,3
2016-05-06,Diamondbacks,12,18,5,12,7,6
2016-05-06,Dodgers,14,15,5,8,9,7
2016-05-06,Giants,16,15,9,7,7,8
2016-05-06,Indians,14,12,7,5,7,7
2016-05-06,Mariners,17,12,5,7,12,5
2016-05-06,Marlins,16,12,6,7,10,5
2016-05-06,Mets,17,11,9,6,8,5
2016-05-06,Nationals,19,10,8,4,11,6
2016-05-06,Orioles,16,11,11,4,5,7
2016-05-06,Padres,13,16,8,8,5,8
2016-05-06,Phillies,16,14,8,5,8,9
2016-05-06,Pirates,16,13,7,7,9,6
2016-05-06,Rangers,16,14,10,5,6,9
2016-05-06,Rays,13,14,9,9,4,5
2016-05-06,Red Sox,17,12,8,7,9,5
2016-05-06,Reds,13,17,11,7,2,10
2016-05-06,Rockies,14,15,4,8,10,7
2016-05-06,Royals,14,14,9,5,5,9
2016-05-06,Tigers,14,14,5,7,9,7
2016-05-06,Twins,8,21,6,8,2,13
2016-05-06,White Sox,20,10,8,5,12,5
2016-05-06,Yankees,10,17,6,7,4,10
2016-05-07,Angels,13,17,6,8,7,9
2016-05-07,Astros,11,20,7,9,4,11
2016-05-07,Athletics,14,17,5,11,9,6
2016-05-07,Blue Jays,16,16,9,9,7,7
2016-05-07,Braves,7,22,1,14,6,8
2016-05-07,Brewers,12,18,8,9,4,9
2016-05-07,Cardinals,16,15,9,9,7,6
2016-05-07,Cubs,23,6,10,3,13,3
2016-05-07,Diamondbacks,13,18,5,12,8,6
2016-05-07,Dodgers,15,15,5,8,10,7
2016-05-07,Giants,17,15,10,7,7,8
2016-05-07,Indians,14,13,7,6,7,7
2016-05-07,Mariners,18,12,5,7,13,5
2016-05-07,Marlins,16,13,6,8,10,5
2016-05-07,Mets,18,11,9,6,9,5
2016-05-07,Nationals,19,11,8,4,11,7
2016-05-07,Orioles,17,12,12,5,5,7
2016-05-07,Padres,13,17,8,9,5,8
2016-05-07,Phillies,17,14,8,5,9,9
2016-05-07,Pirates,16,14,7,7,9,7
2016-05-07,Rangers,17,14,10,5,7,9
2016-05-07,Rays,14,14,9,9,5,5
2016-05-07,Red Sox,17,13,8,7,9,6
2016-05-07,Reds,13,18,11,8,2,10
2016-05-07,Rockies,14,16,4,8,10,8
2016-05-07,Royals,15,14,9,5,6,9
2016-05-07,Tigers,14,15,5,8,9,7
2016-05-07,Twins,8,22,6,8,2,14
2016-05-07,White Sox,21,10,9,5,12,5
2016-05-07,Yankees,11,17,7,7,4,10
2016-05-08,Angels,13,18,6,9,7,9
2016-05-08,Astros,12,20,8,9,4,11
2016-05-08,Athletics,14,18,5,11,9,7
2016-05-08,Blue Jays,16,17,9,10,7,7
2016-05-08,Braves,7,23,1,15,6,8
2016-05-08,Brewers,13,18,8,9,5,9
2016-05-08,Cardinals,16,16,9,10,7,6
2016-05-08,Cubs,24,6,11,3,13,3
2016-05-08,Diamondbacks,14,18,5,12,9,6
2016-05-08,Dodgers,16,15,5,8,11,7
2016-05-08,Giants,17,16,10,8,7,8
2016-05-08,Indians,15,13,8,6,7,7
2016-05-08,Mariners,18,13,5,7,13,6
2016-05-08,Marlins,16,14,6,9,10,5
2016-05-08,Mets,19,11,9,6,10,5
2016-05-08,Nationals,19,12,8,4,11,8
2016-05-08,Orioles,18,12,13,5,5,7
2016-05-08,Padres,13,18,8,10,5,8
2016-05-08,Phillies,18,14,8,5,10,9
2016-05-08,Pirates,17,14,7,7,10,7
2016-05-08,Rangers,18,14,10,5,8,9
2016-05-08,Rays,15,14,9,9,6,5
2016-05-08,Red Sox,18,13,8,7,10,6
2016-05-08,Reds,13,19,11,9,2,10
2016-05-08,Rockies,15,16,4,8,11,8
2016-05-08,Royals,15,15,9,5,6,10
2016-05-08,Tigers,14,16,5,9,9,7
2016-05-08,Twins,8,23,6,8,2,15
2016-05-08,White Sox,22,10,10,5,12,5
2016-05-08,Yankees,11,18,7,8,4,10
2016-05-09,Angels,13,18,6,9,7,9
2016-05-09,Astros,13,20,9,9,4,11
2016-05-09,Athletics,14,19,5,11,9,8
2016-05-09,Blue Jays,17,17,9,10,8,7
2016-05-09,Braves,7,23,1,15,6,8
2016-05-09,Brewers,13,19,8,9,5,10
2016-05-09,Cardinals,16,16,9,10,7,6
2016-05-09,Cubs,24,6,11,3,13,3
2016-05-09,Diamondbacks,15,18,5,12,10,6
2016-05-09,Dodgers,16,16,5,9,11,7
2016-05-09,Giants,17,17,10,9,7,8
2016-05-09,Indians,15,14,8,6,7,8
2016-05-09,Mariners,19,13,6,7,13,6
2016-05-09,Marlins,17,14,7,9,10,5
2016-05-09,Mets,20,11,9,6,11,5
2016-05-09,Nationals,20,12,9,4,11,8
2016-05-09,Orioles,18,12,13,5,5,7
2016-05-09,Padres,13,18,8,10,5,8
2016-05-09,Phillies,18,14,8,5,10,9
2016-05-09,Pirates,17,15,7,7,10,8
2016-05-09,Rangers,18,15,10,6,8,9
2016-05-09,Rays,15,15,9,9,6,6
2016-05-09,Red Sox,19,13,9,7,10,6
2016-05-09,Reds,14,19,12,9,2,10
2016-05-09,Rockies,15,17,4,9,11,8
2016-05-09,Royals,15,16,9,5,6,11
2016-05-09,Tigers,14,17,5,9,9,8
2016-05-09,Twins,8,23,6,8,2,15
2016-05-09,White Sox,23,10,10,5,13,5
2016-05-09,Yankees,12,18,8,8,4,10
2016-05-10,Angels,13,19,6,10,7,9
2016-05-10,Astros,13,21,9,10,4,11
2016-05-10,Athletics,14,20,5,11,9,9
2016-05-10,Blue Jays,18,17,9,10,9,7
2016-05-10,Braves,7,24,1,16,6,8
2016-05-10,Brewers,14,19,8,9,6,10
2016-05-10,Cardinals,17,16,9,10,8,6
2016-05-10,Cubs,25,6,12,3,13,3
2016-05-10,Diamondbacks,16,18,5,12,11,6
2016-05-10,Dodgers,17,16,6,9,11,7
2016-05-10,Giants,17,18,10,10,7,8
2016-05-10,Indians,16,14,8,6,8,8
2016-05-10,Mariners,20,13,7,7,13,6
2016-05-10,Marlins,17,15,7,10,10,5
2016-05-10,Mets,20,12,9,6,11,6
2016-05-10,Nationals,20,13,9,5,11,8
2016-05-10,Orioles,19,12,13,5,6,7
2016-05-10,Padres,13,19,8,10,5,9
2016-05-10,Phillies,19,14,8,5,11,9
2016-05-10,Pirates,17,15,7,7,10,8
2016-05-10,Rangers,19,15,11,6,8,9
2016-05-10,Rays,15,16,9,9,6,7
2016-05-10,Red Sox,20,13,10,7,10,6
2016-05-10,Reds,14,19,12,9,2,10
2016-05-10,Rockies,15,18,4,10,11,8
2016-05-10,Royals,15,17,9,5,6,12
